#Données de temps d'insertion, de recherche et de taux de charge sur une table de hachage.
#Taille_map	Insertion	Recherche	Charge
600 3.6881e-06 2.37385e-06 0.730255
601 4.0537e-06 2.2787e-06 0.73147
602 4.39455e-06 2.8343e-06 0.732685
603 4.9831e-06 4.39455e-06 0.7339
604 4.6264e-06 3.29045e-06 0.735115
605 4.1093e-06 3.8678e-06 0.736331
606 4.32095e-06 3.6339e-06 0.737546
607 6.3148e-06 3.2776e-06 0.738761
608 3.8714e-06 3.8512e-06 0.739976
609 3.81705e-06 3.5629e-06 0.741191
610 3.80075e-06 3.30875e-06 0.742406
611 3.90205e-06 2.45025e-06 0.743621
612 3.67045e-06 3.1974e-06 0.744836
613 3.88255e-06 3.26e-06 0.746051
614 4.2722e-06 3.63265e-06 0.747266
615 3.7713e-06 4.21415e-06 0.748481
616 3.818e-06 2.93595e-06 0.749696
617 4.1529e-06 3.14495e-06 0.750911
618 4.05355e-06 3.41015e-06 0.752126
619 3.83765e-06 3.01485e-06 0.753341
620 4.0023e-06 4.19195e-06 0.754556
621 3.97375e-06 2.8146e-06 0.755772
622 3.8607e-06 2.7038e-06 0.756987
623 6.56685e-06 2.82095e-06 0.758202
624 4.3331e-06 2.56145e-06 0.759417
625 3.28865e-06 2.6999e-06 0.760632
626 3.5678e-06 2.3483e-06 0.761847
627 3.58455e-06 2.24845e-06 0.763062
628 3.5618e-06 3.5608e-06 0.764277
629 3.39635e-06 3.529e-06 0.765492
630 3.4462e-06 3.58885e-06 0.766707
631 3.41505e-06 3.65695e-06 0.767922
632 3.4184e-06 2.7525e-06 0.769137
633 3.3078e-06 3.7391e-06 0.770352
634 3.5103e-06 4.0008e-06 0.771567
635 3.24535e-06 3.6887e-06 0.772783
636 3.99005e-06 3.9449e-06 0.773998
637 3.5064e-06 2.19715e-06 0.775213
638 4.40395e-06 2.46435e-06 0.776428
639 4.8563e-06 3.4921e-06 0.777643
640 4.04995e-06 3.69495e-06 0.778858
641 3.2805e-06 3.83845e-06 0.780073
642 3.61385e-06 4.03005e-06 0.781288
643 4.648e-06 3.06815e-06 0.782503
644 4.75795e-06 3.3734e-06 0.783718
645 3.29875e-06 3.5793e-06 0.784933
646 3.3099e-06 2.51625e-06 0.786148
647 3.22905e-06 2.9531e-06 0.787363
648 3.27685e-06 2.64595e-06 0.788578
649 3.36555e-06 2.2986e-06 0.789793
650 3.31415e-06 2.509e-06 0.791009
651 3.3947e-06 3.67065e-06 0.792224
652 3.32175e-06 2.68515e-06 0.793439
653 3.3677e-06 2.5711e-06 0.794654
654 3.33e-06 2.44415e-06 0.795869
655 3.56115e-06 2.86265e-06 0.797084
656 3.2686e-06 2.54005e-06 0.798299
657 3.44245e-06 2.58705e-06 0.799514
658 4.77235e-06 2.2787e-06 0.800729
659 3.73665e-06 3.5333e-06 0.801944
660 3.43155e-06 3.79625e-06 0.803159
661 3.7611e-06 3.57135e-06 0.804374
662 3.5073e-06 3.2322e-06 0.805589
663 3.47065e-06 3.87455e-06 0.806804
664 3.5367e-06 4.00105e-06 0.808019
665 3.6053e-06 3.3786e-06 0.809234
666 3.38985e-06 3.45515e-06 0.81045
667 4.48955e-06 3.92405e-06 0.811665
668 4.39515e-06 3.74275e-06 0.81288
669 3.6346e-06 4.11415e-06 0.814095
670 3.3578e-06 2.99425e-06 0.81531
671 3.28175e-06 2.97025e-06 0.816525
672 3.45575e-06 2.5281e-06 0.81774
673 3.7803e-06 2.24425e-06 0.818955
674 3.4899e-06 2.43805e-06 0.82017
675 3.44985e-06 2.1271e-06 0.821385
676 3.5208e-06 2.13395e-06 0.8226
677 4.0562e-06 2.53205e-06 0.823815
678 3.82995e-06 2.3232e-06 0.82503
679 3.76725e-06 3.5414e-06 0.826245
680 3.95535e-06 2.94625e-06 0.827461
681 3.47215e-06 2.70695e-06 0.828676
682 3.63835e-06 2.63915e-06 0.829891
683 3.5869e-06 2.31065e-06 0.831106
684 4.4785e-06 2.31745e-06 0.832321
685 4.94705e-06 2.29675e-06 0.833536
686 3.75285e-06 3.74995e-06 0.834751
687 3.37545e-06 2.3362e-06 0.835966
688 3.94545e-06 3.12805e-06 0.837181
689 3.60835e-06 3.7163e-06 0.838396
690 3.7389e-06 3.29085e-06 0.839611
691 4.5481e-06 3.65575e-06 0.840826
692 3.9731e-06 2.39495e-06 0.842041
693 3.3354e-06 2.2972e-06 0.843256
694 3.7772e-06 2.1845e-06 0.844471
695 3.32495e-06 2.24335e-06 0.845686
696 3.8181e-06 2.22295e-06 0.846902
697 4.78985e-06 2.34195e-06 0.848117
698 3.6065e-06 3.7631e-06 0.849332
699 3.61625e-06 2.44455e-06 0.850547
700 3.36575e-06 2.6781e-06 0.851762
701 3.32645e-06 2.47365e-06 0.852977
702 3.4375e-06 2.49135e-06 0.854192
703 3.18285e-06 2.59135e-06 0.855407
704 3.33865e-06 2.249e-06 0.856622
705 3.2316e-06 2.1694e-06 0.857837
706 3.09005e-06 2.23325e-06 0.859052
707 3.39005e-06 2.1637e-06 0.860267
708 3.31015e-06 2.52195e-06 0.861482
709 4.08325e-06 2.12305e-06 0.862697
710 3.33915e-06 2.78885e-06 0.863913
711 3.3886e-06 2.17835e-06 0.865128
712 3.41895e-06 3.3857e-06 0.866343
713 3.2129e-06 3.40535e-06 0.867558
714 3.4681e-06 3.4812e-06 0.868773
715 3.2877e-06 3.75275e-06 0.869988
716 3.3316e-06 3.53825e-06 0.871203
717 3.3666e-06 3.894e-06 0.872418
718 3.3884e-06 2.52635e-06 0.873633
719 3.2218e-06 3.5787e-06 0.874848
720 3.32985e-06 4.06055e-06 0.876063
721 3.3384e-06 3.50105e-06 0.877278
722 3.26005e-06 3.98015e-06 0.878493
723 3.3044e-06 4.16315e-06 0.879708
724 3.44325e-06 4.07875e-06 0.880923
725 4.0715e-06 3.6196e-06 0.882138
726 3.95945e-06 3.79265e-06 0.883354
727 5.39335e-06 3.40365e-06 0.884569
728 4.76215e-06 2.3437e-06 0.885784
729 3.2869e-06 3.94925e-06 0.886999
730 3.2848e-06 2.1938e-06 0.888214
731 3.2073e-06 2.47345e-06 0.889429
732 3.2104e-06 3.00665e-06 0.890644
733 3.24295e-06 2.4219e-06 0.891859
734 3.13385e-06 2.58985e-06 0.893074
735 3.2676e-06 2.3291e-06 0.894289
736 3.41105e-06 2.5091e-06 0.895504
737 3.18225e-06 2.7886e-06 0.896719
738 3.1728e-06 2.31475e-06 0.897934
739 3.41265e-06 2.7014e-06 0.899149
740 3.3092e-06 2.3313e-06 0.900365
741 3.21125e-06 2.57005e-06 0.90158
742 3.27995e-06 2.69135e-06 0.902795
743 3.236e-06 2.69835e-06 0.90401
744 3.26675e-06 2.68815e-06 0.905225
745 3.2346e-06 2.3671e-06 0.90644
746 3.15495e-06 2.41725e-06 0.907655
747 3.30135e-06 2.78135e-06 0.90887
748 3.2064e-06 2.7564e-06 0.910085
749 3.25565e-06 2.60555e-06 0.9113
750 3.22285e-06 2.3919e-06 0.912515
751 3.3945e-06 2.471e-06 0.91373
752 3.8866e-06 2.31795e-06 0.914945
753 3.98855e-06 2.7245e-06 0.91616
754 5.8433e-06 3.2582e-06 0.917375
755 3.50275e-06 2.39435e-06 0.918591
756 3.2655e-06 2.67215e-06 0.919806
757 3.389e-06 2.23485e-06 0.921021
758 3.29405e-06 2.6193e-06 0.922236
759 3.4898e-06 2.55775e-06 0.923451
760 3.34645e-06 2.24835e-06 0.924666
761 3.345e-06 2.6416e-06 0.925881
762 3.3987e-06 2.32045e-06 0.927096
763 3.4363e-06 2.21655e-06 0.928311
764 3.27385e-06 2.36095e-06 0.929526
765 3.3162e-06 2.2271e-06 0.930741
766 3.58215e-06 2.2582e-06 0.931956
767 3.44215e-06 3.4806e-06 0.933171
768 3.9149e-06 3.77175e-06 0.934386
769 5.14925e-06 4.6537e-06 0.935601
770 3.65135e-06 3.96325e-06 0.936817
771 3.6748e-06 2.5351e-06 0.938032
772 3.38455e-06 2.3559e-06 0.939247
773 3.40225e-06 3.64735e-06 0.940462
774 3.41835e-06 3.65085e-06 0.941677
775 3.32475e-06 3.27085e-06 0.942892
776 3.2653e-06 3.5838e-06 0.944107
777 3.2791e-06 3.5369e-06 0.945322
778 4.0215e-06 4.01945e-06 0.946537
779 3.63625e-06 2.5166e-06 0.947752
780 4.4072e-06 2.7593e-06 0.948967
781 3.4713e-06 2.7088e-06 0.950182
782 3.7767e-06 2.5009e-06 0.951397
783 3.42965e-06 3.60735e-06 0.952612
784 3.67715e-06 4.62195e-06 0.953827
785 3.52065e-06 2.2e-06 0.955043
786 3.40895e-06 2.27405e-06 0.956258
787 3.77795e-06 4.0195e-06 0.957473
788 3.5015e-06 2.65875e-06 0.958688
789 3.5919e-06 3.0244e-06 0.959903
790 3.43355e-06 2.5021e-06 0.961118
791 3.3667e-06 2.9667e-06 0.962333
792 3.3401e-06 2.70245e-06 0.963548
793 3.2592e-06 2.9876e-06 0.964763
794 3.25175e-06 2.76915e-06 0.965978
795 3.3847e-06 2.3761e-06 0.967193
796 3.3922e-06 2.738e-06 0.968408
797 3.3762e-06 2.64495e-06 0.969623
798 3.2228e-06 2.7473e-06 0.970838
799 3.2563e-06 3.1137e-06 0.972053
800 3.35925e-06 2.23845e-06 0.973269
801 3.28685e-06 2.28595e-06 0.974484
802 3.2914e-06 2.70405e-06 0.975699
803 3.3389e-06 2.5834e-06 0.976914
804 3.64635e-06 2.6568e-06 0.978129
805 3.5874e-06 2.67535e-06 0.979344
806 3.84765e-06 4.0409e-06 0.980559
807 3.3641e-06 3.9805e-06 0.981774
808 3.84095e-06 2.5656e-06 0.982989
809 4.24105e-06 4.378e-06 0.984204
810 3.36105e-06 4.02135e-06 0.985419
811 3.4758e-06 2.3824e-06 0.986634
812 3.2161e-06 2.2485e-06 0.987849
813 3.438e-06 3.05835e-06 0.989064
814 3.3547e-06 2.83275e-06 0.990279
815 3.58675e-06 3.08635e-06 0.991495
816 3.2285e-06 3.2697e-06 0.99271
817 3.442e-06 3.16615e-06 0.993925
818 3.4438e-06 4.00675e-06 0.99514
819 3.24275e-06 3.6205e-06 0.996355
820 3.2595e-06 3.78125e-06 0.99757
821 3.1902e-06 4.15395e-06 0.998785
822 0.000119955 3.6799e-06 1
823 3.1463e-06 2.32605e-06 0.473291
824 3.00515e-06 3.6692e-06 0.473866
825 3.3139e-06 3.7871e-06 0.47444
826 3.17745e-06 3.3595e-06 0.475014
827 3.21045e-06 2.9211e-06 0.475589
828 3.50715e-06 3.514e-06 0.476163
829 4.26225e-06 3.41755e-06 0.476737
830 3.83835e-06 3.77695e-06 0.477312
831 3.7966e-06 3.5083e-06 0.477886
832 3.32535e-06 2.0336e-06 0.478461
833 3.1785e-06 3.22415e-06 0.479035
834 3.0328e-06 3.17475e-06 0.479609
835 3.2051e-06 3.40335e-06 0.480184
836 3.081e-06 3.6412e-06 0.480758
837 3.55695e-06 3.7355e-06 0.481333
838 3.1898e-06 3.4098e-06 0.481907
839 3.213e-06 3.2891e-06 0.482481
840 3.36125e-06 3.28525e-06 0.483056
841 3.08535e-06 3.6885e-06 0.48363
842 3.2198e-06 3.23115e-06 0.484204
843 3.0958e-06 3.31825e-06 0.484779
844 3.25195e-06 3.7714e-06 0.485353
845 3.5933e-06 3.38225e-06 0.485928
846 4.12765e-06 3.81765e-06 0.486502
847 3.1053e-06 3.7759e-06 0.487076
848 3.16605e-06 2.2201e-06 0.487651
849 3.30515e-06 2.06895e-06 0.488225
850 3.3137e-06 3.32235e-06 0.4888
851 3.3502e-06 2.56835e-06 0.489374
852 3.3274e-06 2.15095e-06 0.489948
853 3.7034e-06 2.02775e-06 0.490523
854 4.0076e-06 3.08785e-06 0.491097
855 3.757e-06 3.7967e-06 0.491671
856 3.9884e-06 2.09845e-06 0.492246
857 3.14885e-06 4.0605e-06 0.49282
858 3.10085e-06 3.8307e-06 0.493395
859 3.1905e-06 3.78905e-06 0.493969
860 3.3318e-06 3.7435e-06 0.494543
861 3.21235e-06 3.2759e-06 0.495118
862 3.04845e-06 3.7331e-06 0.495692
863 3.16525e-06 3.3073e-06 0.496267
864 3.19395e-06 3.4427e-06 0.496841
865 3.1655e-06 3.83625e-06 0.497415
866 3.3225e-06 2.81055e-06 0.49799
867 3.043e-06 1.9687e-06 0.498564
868 3.0858e-06 2.5598e-06 0.499138
869 3.14345e-06 2.3556e-06 0.499713
870 3.2078e-06 2.03535e-06 0.500287
871 3.16365e-06 3.165e-06 0.500862
872 3.1895e-06 2.37295e-06 0.501436
873 3.10835e-06 2.06015e-06 0.50201
874 3.2137e-06 3.3368e-06 0.502585
875 3.2251e-06 3.4199e-06 0.503159
876 3.14905e-06 3.42965e-06 0.503734
877 3.6462e-06 2.3118e-06 0.504308
878 4.1823e-06 3.4844e-06 0.504882
879 3.2438e-06 3.6774e-06 0.505457
880 3.60575e-06 2.80895e-06 0.506031
881 6.03605e-06 4.227e-06 0.506605
882 3.62875e-06 2.2911e-06 0.50718
883 3.1208e-06 3.0564e-06 0.507754
884 3.15805e-06 3.4899e-06 0.508329
885 2.99345e-06 3.351e-06 0.508903
886 3.3912e-06 1.96005e-06 0.509477
887 3.22825e-06 3.4399e-06 0.510052
888 3.07365e-06 3.8824e-06 0.510626
889 3.44375e-06 3.43115e-06 0.5112
890 7.35925e-06 3.39495e-06 0.511775
891 6.67875e-06 3.329e-06 0.512349
892 3.8048e-06 2.859e-06 0.512924
893 3.2748e-06 2.97595e-06 0.513498
894 3.27505e-06 3.66605e-06 0.514072
895 3.18795e-06 3.3816e-06 0.514647
896 3.3467e-06 3.7738e-06 0.515221
897 3.19045e-06 3.16005e-06 0.515796
898 3.29685e-06 3.26325e-06 0.51637
899 4.42035e-06 3.3762e-06 0.516944
900 4.1513e-06 3.25025e-06 0.517519
901 3.37045e-06 2.91635e-06 0.518093
902 3.34345e-06 2.55105e-06 0.518667
903 3.2289e-06 2.47495e-06 0.519242
904 3.1911e-06 2.96635e-06 0.519816
905 3.3792e-06 3.18925e-06 0.520391
906 3.16495e-06 3.1502e-06 0.520965
907 3.1142e-06 3.4656e-06 0.521539
908 3.66995e-06 2.9245e-06 0.522114
909 3.6367e-06 2.4123e-06 0.522688
910 3.3618e-06 2.1202e-06 0.523263
911 3.35695e-06 2.4071e-06 0.523837
912 3.29795e-06 2.04025e-06 0.524411
913 3.0576e-06 2.09485e-06 0.524986
914 3.3652e-06 2.15435e-06 0.52556
915 5.2534e-06 2.4908e-06 0.526134
916 3.2897e-06 3.37775e-06 0.526709
917 3.17445e-06 2.8989e-06 0.527283
918 3.22685e-06 2.41975e-06 0.527858
919 3.6536e-06 2.16895e-06 0.528432
920 3.0614e-06 2.8835e-06 0.529006
921 4.1711e-06 3.5346e-06 0.529581
922 3.9076e-06 3.3883e-06 0.530155
923 4.53555e-06 3.71395e-06 0.530729
924 4.25495e-06 5.3884e-06 0.531304
925 3.31105e-06 3.13095e-06 0.531878
926 3.1128e-06 2.9922e-06 0.532453
927 3.10515e-06 3.8132e-06 0.533027
928 3.1659e-06 2.18645e-06 0.533601
929 3.35115e-06 2.38515e-06 0.534176
930 3.85495e-06 3.49055e-06 0.53475
931 3.7553e-06 2.4071e-06 0.535325
932 3.2815e-06 2.19615e-06 0.535899
933 3.2463e-06 2.97345e-06 0.536473
934 3.0888e-06 2.54925e-06 0.537048
935 3.19495e-06 2.10705e-06 0.537622
936 3.30855e-06 2.6109e-06 0.538196
937 3.2168e-06 2.5138e-06 0.538771
938 3.2132e-06 2.5337e-06 0.539345
939 3.0957e-06 2.44325e-06 0.53992
940 3.3125e-06 2.34645e-06 0.540494
941 3.15075e-06 2.10755e-06 0.541068
942 3.2276e-06 2.50815e-06 0.541643
943 3.78005e-06 2.57695e-06 0.542217
944 3.7248e-06 3.67565e-06 0.542791
945 3.31165e-06 3.04585e-06 0.543366
946 3.14565e-06 2.39725e-06 0.54394
947 3.8329e-06 2.24185e-06 0.544515
948 4.81295e-06 2.76795e-06 0.545089
949 3.1647e-06 3.15015e-06 0.545663
950 3.2646e-06 3.1435e-06 0.546238
951 3.1874e-06 3.3778e-06 0.546812
952 3.2898e-06 4.19595e-06 0.547387
953 3.26595e-06 3.82905e-06 0.547961
954 3.7969e-06 3.8745e-06 0.548535
955 3.2638e-06 3.2996e-06 0.54911
956 3.21255e-06 3.4322e-06 0.549684
957 3.19885e-06 2.44915e-06 0.550258
958 3.08275e-06 2.10335e-06 0.550833
959 3.1582e-06 2.12105e-06 0.551407
960 3.0565e-06 2.07485e-06 0.551982
961 3.2397e-06 2.14615e-06 0.552556
962 3.19045e-06 2.43345e-06 0.55313
963 3.26195e-06 2.0516e-06 0.553705
964 3.63745e-06 2.7773e-06 0.554279
965 3.8875e-06 3.08375e-06 0.554854
966 3.3334e-06 3.81605e-06 0.555428
967 3.5548e-06 3.817e-06 0.556002
968 3.25635e-06 2.1809e-06 0.556577
969 3.24985e-06 2.3194e-06 0.557151
970 3.19885e-06 2.04405e-06 0.557725
971 3.15215e-06 2.47385e-06 0.5583
972 3.2499e-06 2.0874e-06 0.558874
973 3.05815e-06 2.0752e-06 0.559449
974 3.2499e-06 2.17595e-06 0.560023
975 3.14225e-06 2.5014e-06 0.560597
976 3.22315e-06 2.1759e-06 0.561172
977 3.11975e-06 2.4251e-06 0.561746
978 3.03335e-06 2.05215e-06 0.562321
979 3.31025e-06 2.18e-06 0.562895
980 4.3647e-06 2.53375e-06 0.563469
981 3.4648e-06 2.4671e-06 0.564044
982 3.0496e-06 3.1183e-06 0.564618
983 3.1399e-06 2.21535e-06 0.565192
984 3.0961e-06 2.30675e-06 0.565767
985 3.3984e-06 2.1511e-06 0.566341
986 4.2577e-06 3.719e-06 0.566916
987 6.66375e-06 3.6287e-06 0.56749
988 3.8359e-06 2.50435e-06 0.568064
989 3.27395e-06 2.5412e-06 0.568639
990 3.5587e-06 2.99195e-06 0.569213
991 3.27205e-06 3.3078e-06 0.569788
992 3.35535e-06 3.5428e-06 0.570362
993 3.115e-06 4.25285e-06 0.570936
994 3.14185e-06 3.91825e-06 0.571511
995 3.4248e-06 4.0239e-06 0.572085
996 3.74525e-06 3.32305e-06 0.572659
997 3.4494e-06 3.51695e-06 0.573234
998 3.30565e-06 2.2717e-06 0.573808
999 3.3134e-06 3.47165e-06 0.574383
1000 3.16565e-06 3.38945e-06 0.574957
1001 3.36425e-06 3.4059e-06 0.575531
1002 3.3094e-06 3.3942e-06 0.576106
1003 3.23765e-06 2.21625e-06 0.57668
1004 3.1547e-06 2.1436e-06 0.577254
1005 3.12415e-06 2.8838e-06 0.577829
1006 3.8084e-06 2.472e-06 0.578403
1007 3.5513e-06 3.13875e-06 0.578978
1008 3.82575e-06 3.7117e-06 0.579552
1009 3.27305e-06 2.1741e-06 0.580126
1010 3.1817e-06 2.0735e-06 0.580701
1011 3.74945e-06 3.7268e-06 0.581275
1012 4.30025e-06 3.34415e-06 0.58185
1013 3.12485e-06 2.3711e-06 0.582424
1014 3.3144e-06 3.8281e-06 0.582998
1015 3.18435e-06 2.9474e-06 0.583573
1016 3.1701e-06 3.46505e-06 0.584147
1017 3.2346e-06 3.87515e-06 0.584721
1018 3.5211e-06 3.8268e-06 0.585296
1019 3.19265e-06 3.30625e-06 0.58587
1020 3.2053e-06 3.3812e-06 0.586445
1021 3.1959e-06 3.2338e-06 0.587019
1022 3.31285e-06 3.88395e-06 0.587593
1023 3.1228e-06 3.3816e-06 0.588168
1024 3.2674e-06 3.5002e-06 0.588742
1025 3.11565e-06 4.00655e-06 0.589316
1026 3.8772e-06 3.50705e-06 0.589891
1027 3.77995e-06 3.3016e-06 0.590465
1028 3.3697e-06 3.7043e-06 0.59104
1029 3.2281e-06 3.04385e-06 0.591614
1030 3.20855e-06 2.3418e-06 0.592188
1031 3.08865e-06 2.55875e-06 0.592763
1032 3.32395e-06 2.21625e-06 0.593337
1033 3.08935e-06 2.04015e-06 0.593912
1034 3.258e-06 2.9041e-06 0.594486
1035 3.12615e-06 3.22585e-06 0.59506
1036 3.21075e-06 3.33135e-06 0.595635
1037 3.1201e-06 3.5919e-06 0.596209
1038 3.29245e-06 3.91675e-06 0.596783
1039 3.08555e-06 3.57285e-06 0.597358
1040 3.12885e-06 3.02165e-06 0.597932
1041 3.43965e-06 3.6744e-06 0.598507
1042 4.80135e-06 2.5632e-06 0.599081
1043 3.77445e-06 2.5508e-06 0.599655
1044 4.0692e-06 3.45965e-06 0.60023
1045 3.2616e-06 2.1662e-06 0.600804
1046 4.1545e-06 2.1711e-06 0.601379
1047 4.17355e-06 3.0082e-06 0.601953
1048 3.48625e-06 3.08495e-06 0.602527
1049 3.3156e-06 2.29545e-06 0.603102
1050 3.87875e-06 2.5306e-06 0.603676
1051 3.23825e-06 3.62625e-06 0.60425
1052 3.46825e-06 3.6384e-06 0.604825
1053 3.3132e-06 3.9714e-06 0.605399
1054 3.2466e-06 3.0655e-06 0.605974
1055 3.29465e-06 3.9706e-06 0.606548
1056 3.14795e-06 3.09175e-06 0.607122
1057 3.32745e-06 3.4697e-06 0.607697
1058 2.98045e-06 3.47765e-06 0.608271
1059 3.2785e-06 3.5749e-06 0.608845
1060 3.2297e-06 3.5281e-06 0.60942
1061 3.1798e-06 3.4927e-06 0.609994
1062 3.1975e-06 3.40835e-06 0.610569
1063 3.16855e-06 3.57035e-06 0.611143
1064 3.2169e-06 3.9013e-06 0.611717
1065 4.01625e-06 3.51625e-06 0.612292
1066 4.13525e-06 4.24875e-06 0.612866
1067 3.54615e-06 3.72855e-06 0.613441
1068 3.18755e-06 2.7496e-06 0.614015
1069 3.28995e-06 2.49375e-06 0.614589
1070 3.8427e-06 2.6645e-06 0.615164
1071 5.22375e-06 3.06905e-06 0.615738
1072 3.2357e-06 3.5688e-06 0.616312
1073 3.23285e-06 2.3562e-06 0.616887
1074 3.36605e-06 2.53915e-06 0.617461
1075 3.29655e-06 3.4674e-06 0.618036
1076 3.4235e-06 3.56755e-06 0.61861
1077 3.19805e-06 3.4353e-06 0.619184
1078 3.2402e-06 3.86685e-06 0.619759
1079 3.2446e-06 4.03835e-06 0.620333
1080 3.4357e-06 3.9059e-06 0.620908
1081 3.08585e-06 3.38395e-06 0.621482
1082 3.55655e-06 3.04415e-06 0.622056
1083 3.26385e-06 3.59205e-06 0.622631
1084 4.04035e-06 3.4462e-06 0.623205
1085 4.15205e-06 3.4431e-06 0.623779
1086 3.3385e-06 3.71305e-06 0.624354
1087 3.319e-06 3.49245e-06 0.624928
1088 3.2759e-06 3.564e-06 0.625503
1089 3.1618e-06 3.12485e-06 0.626077
1090 4.19245e-06 2.16685e-06 0.626651
1091 3.6372e-06 2.1409e-06 0.627226
1092 3.1915e-06 2.51095e-06 0.6278
1093 3.3238e-06 2.27885e-06 0.628375
1094 3.3544e-06 2.52575e-06 0.628949
1095 3.22515e-06 2.62065e-06 0.629523
1096 3.31035e-06 2.52305e-06 0.630098
1097 3.19985e-06 2.2005e-06 0.630672
1098 3.2009e-06 2.61325e-06 0.631246
1099 3.6669e-06 3.61935e-06 0.631821
1100 4.90025e-06 3.3363e-06 0.632395
1101 3.30995e-06 2.8036e-06 0.63297
1102 3.15295e-06 3.0553e-06 0.633544
1103 4.14615e-06 2.2312e-06 0.634118
1104 4.6542e-06 3.59095e-06 0.634693
1105 3.5946e-06 3.78355e-06 0.635267
1106 3.2865e-06 3.90045e-06 0.635841
1107 4.74845e-06 2.19695e-06 0.636416
1108 3.34895e-06 2.658e-06 0.63699
1109 3.5665e-06 2.75105e-06 0.637565
1110 3.3242e-06 2.53e-06 0.638139
1111 3.14865e-06 2.1448e-06 0.638713
1112 3.45745e-06 2.67225e-06 0.639288
1113 3.2292e-06 2.15005e-06 0.639862
1114 3.70905e-06 2.53385e-06 0.640437
1115 3.21995e-06 2.57695e-06 0.641011
1116 3.5594e-06 3.5785e-06 0.641585
1117 3.4428e-06 3.47885e-06 0.64216
1118 3.30935e-06 3.94605e-06 0.642734
1119 3.3899e-06 2.6632e-06 0.643308
1120 3.1558e-06 3.08085e-06 0.643883
1121 3.7066e-06 2.37415e-06 0.644457
1122 3.7776e-06 2.59615e-06 0.645032
1123 3.6662e-06 2.8022e-06 0.645606
1124 3.3138e-06 2.63645e-06 0.64618
1125 3.44185e-06 2.34645e-06 0.646755
1126 3.2265e-06 2.525e-06 0.647329
1127 3.7817e-06 2.4142e-06 0.647904
1128 4.8904e-06 2.55735e-06 0.648478
1129 3.33295e-06 2.7923e-06 0.649052
1130 3.4308e-06 2.6931e-06 0.649627
1131 3.17195e-06 2.43475e-06 0.650201
1132 3.5916e-06 2.1834e-06 0.650775
1133 3.32075e-06 2.2292e-06 0.65135
1134 3.50485e-06 2.6951e-06 0.651924
1135 3.0432e-06 2.49495e-06 0.652499
1136 3.4223e-06 2.192e-06 0.653073
1137 3.26035e-06 3.51945e-06 0.653647
1138 3.36215e-06 2.4273e-06 0.654222
1139 3.71e-06 3.57835e-06 0.654796
1140 3.9137e-06 3.38155e-06 0.65537
1141 4.17515e-06 2.7428e-06 0.655945
1142 3.1597e-06 3.61435e-06 0.656519
1143 3.46695e-06 2.5985e-06 0.657094
1144 3.21255e-06 2.10865e-06 0.657668
1145 3.8771e-06 4.3199e-06 0.658242
1146 3.91395e-06 2.2736e-06 0.658817
1147 3.24325e-06 3.3618e-06 0.659391
1148 3.23725e-06 2.17685e-06 0.659966
1149 3.1548e-06 2.75535e-06 0.66054
1150 3.2406e-06 3.42535e-06 0.661114
1151 3.2959e-06 3.3177e-06 0.661689
1152 3.3157e-06 3.29225e-06 0.662263
1153 3.4169e-06 4.052e-06 0.662837
1154 4.60705e-06 4.028e-06 0.663412
1155 4.7396e-06 2.4834e-06 0.663986
1156 3.19155e-06 3.6159e-06 0.664561
1157 4.26635e-06 2.68685e-06 0.665135
1158 3.9707e-06 2.87755e-06 0.665709
1159 3.37245e-06 3.3677e-06 0.666284
1160 3.29385e-06 2.5825e-06 0.666858
1161 3.64e-06 3.19965e-06 0.667432
1162 3.35955e-06 2.6722e-06 0.668007
1163 3.26175e-06 2.58865e-06 0.668581
1164 3.30875e-06 3.06565e-06 0.669156
1165 3.15895e-06 2.29385e-06 0.66973
1166 3.42695e-06 3.0377e-06 0.670304
1167 3.34385e-06 2.3047e-06 0.670879
1168 3.22065e-06 2.47805e-06 0.671453
1169 3.36705e-06 3.02955e-06 0.672028
1170 3.15415e-06 2.71465e-06 0.672602
1171 3.42215e-06 2.3409e-06 0.673176
1172 3.2708e-06 3.0787e-06 0.673751
1173 3.2642e-06 2.26985e-06 0.674325
1174 3.19545e-06 3.14195e-06 0.674899
1175 4.0409e-06 2.3609e-06 0.675474
1176 5.6438e-06 2.7428e-06 0.676048
1177 3.1828e-06 2.5734e-06 0.676623
1178 3.6233e-06 2.21955e-06 0.677197
1179 3.30365e-06 3.59285e-06 0.677771
1180 3.3243e-06 3.2414e-06 0.678346
1181 5.52405e-06 3.613e-06 0.67892
1182 3.64075e-06 3.2758e-06 0.679495
1183 3.3586e-06 3.3709e-06 0.680069
1184 3.4234e-06 2.54925e-06 0.680643
1185 3.3222e-06 3.1142e-06 0.681218
1186 3.29695e-06 2.53915e-06 0.681792
1187 3.4064e-06 2.0778e-06 0.682366
1188 3.49105e-06 3.48195e-06 0.682941
1189 3.711e-06 4.12925e-06 0.683515
1190 3.4471e-06 3.952e-06 0.68409
1191 3.4143e-06 2.9158e-06 0.684664
1192 4.1374e-06 3.08995e-06 0.685238
1193 4.18415e-06 2.6957e-06 0.685813
1194 3.57215e-06 2.7468e-06 0.686387
1195 3.39445e-06 3.1729e-06 0.686962
1196 3.25935e-06 3.17055e-06 0.687536
1197 3.3804e-06 3.4717e-06 0.68811
1198 3.2892e-06 3.49125e-06 0.688685
